"Gene_ID","Gene_name","Fourier_score","P_value","FDR"
"YCL063W","VAC17",8.98405154167133,1e-05,0.000508181818181818
"YCL061C","MRC1",9.00975923355279,0,0
"YCL059C","KRR1",3.57991634277239,0.42135,0.558536044581456
"YCL058W-A","ADF1",2.14941509434076,0.73906,0.806588324873097
"YCL057C-A","YCL057C-A",5.34673264875746,0.11746,0.243005699481865
"YCL057W","PRD1",3.90332121405359,0.35935,0.506042846347607
"YCL056C","YCL056C",6.64284501563143,0.02692,0.0832776978417266
"YCL055W","KAR4",3.94113385722698,0.35525,0.502520065789474
"YCL054W","SPB1",2.87366564448074,0.57701,0.682642518518519
"YCL052C","PBN1",6.53586003486839,0.02518,0.07934396843292
"YCL051W","LRE1",7.77876916491269,0.00228,0.0140675496688742
"YCL050C","APA1",5.49948204164992,0.11186,0.234277528089888
"YCL049C","YCL049C",5.11494742734944,0.15499,0.294529537729436
"YCL047C","YCL047C",7.61702225323425,0.0031,0.0175394736842105
"YCL045C","EMC1",2.02023985266475,0.85685,0.891425046520283
"YCL044C","MGR1",2.99867724977595,0.55661,0.666026005993151
"YCL043C","PDI1",3.48747389994954,0.46462,0.595147983501375
"YCL042W","YCL042W",5.76295295808799,0.05222,0.136918292682927
"YCL040W","GLK1",5.79389706477036,0.06179,0.154613294538944
"YCL039W","GID7",6.94831387685888,0.01169,0.0456016050244243
"YCL038C","ATG22",2.4386646633478,0.67889,0.762200261096606
"YCL037C","SRO9",2.40415784611804,0.68838,0.769762792558512
"YCL036W","GFD2",5.47544500855499,0.10763,0.228677955150133
"YCL035C","GRX1",4.92563397706392,0.16915,0.312305250990753
"YCL034W","LSB5",4.65258582338966,0.22026,0.372210546993049
"YCL033C","MXR2",4.50197425678529,0.25969,0.41295409556314
"YCL032W","STE50",2.2130357955685,0.72909,0.799924062806673
"YCL031C","RRP7",0.766514450632877,0.96137,0.971570697758496
"YCL030C","HIS4",2.0286326360331,0.76241,0.823709296482412
"YCL029C","BIK1",5.52641818938973,0.08554,0.195250551245406
"YCL028W","RNQ1",3.83043202592784,0.37396,0.518117496902107
"YCL027W","FUS1",2.77321218763765,0.60401,0.702990489073881
"YCL026C-B","HBN1",5.5936516445528,0.09918,0.216315333593445
"YCL026C-A","FRM2",6.91045833315878,0.01045,0.0416064814814815
"YCL025C","AGP1",5.04895073737458,0.15882,0.299313611859838
"YCL024W","KCC4",9.17670661580503,0,0
"YCL017C","NFS1",5.33611723373502,0.11648,0.241535274480712
"YCL016C","DCC1",7.92474829538492,0.0018,0.0118655660377358
"YCL014W","BUD3",9.2613855293555,0,0
"YCL012C","YCL012C",5.68344617984102,0.09028,0.200981760254879
"YCL011C","GBP2",2.57284683922312,0.67068,0.755562515114873
"YCL010C","SGF29",6.02220549414532,0.05556,0.142992817679558
"YCL009C","ILV6",3.13014061811059,0.66989,0.755129078443235
"YCL008C","STP22",6.09405172860139,0.02889,0.0877214014122759
"YCL005W-A","VMA9",4.39286512951613,0.26704,0.420968302312465
"YCL005W","LDB16",5.6002754154293,0.10013,0.21745404040404
"YCL004W","PGS1",6.37912861830925,0.03244,0.0962524416135881
"YCL002C","YCL002C",5.66647537270294,0.08421,0.193161222814936
"YCL001W","RER1",7.86965351248111,0.00112,0.00844912280701754
"YCR002C","CDC10",5.09242274008233,0.15501,0.294529537729436
"YCR003W","MRPL32",7.26351086491502,0.00633,0.0289563829787234
"YCR004C","YCP4",5.30405588590217,0.09937,0.216560740740741
"YCR005C","CIT2",3.83389398817908,0.36819,0.513262369077307
"YCR008W","SAT4",4.17028776021239,0.31544,0.468591442997608
"YCR009C","RVS161",4.71816574743007,0.20971,0.36091694863119
"YCR011C","ADP1",3.31215321209042,0.48408,0.610698984427894
"YCR012W","PGK1",0.719003063197353,0.96929,0.976980003606203
"YCR015C","YCR015C",7.68699314880246,0.00483,0.023704741000878
"YCR016W","YCR016W",0.746182195722737,0.96433,0.973912321589883
"YCR017C","CWH43",2.47919287709452,0.67839,0.761926657292085
"YCR019W","MAK32",4.2032998828222,0.31655,0.469865772703133
"YCR020C-A","MAK31",2.2511414804247,0.71497,0.788188897653323
"YCR020W-B","HTL1",4.29881250469085,0.27911,0.433516226729647
"YCR021C","HSP30",5.55264205003934,0.10443,0.224222542242704
"YCR023C","YCR023C",3.49649250650079,0.43779,0.572053786816269
"YCR024C-A","PMP1",9.02112381575878,6e-05,0.00153150684931507
"YCR026C","NPP1",7.32865812327654,0.00337,0.0185965449160908
"YCR027C","RHB1",5.83454235884318,0.05913,0.150175692866879
"YCR028C","FEN2",6.12422109593774,0.05715,0.146276785714286
"YCR028C-A","RIM1",5.4838151034232,0.10077,0.218250406819062
"YCR030C","SYP1",5.79487590633345,0.06128,0.153731269627636
"YCR031C","RPS14A",3.72187548976151,0.39761,0.538993113482056
"YCR032W","BPH1",4.00455126354179,0.34836,0.497290168539326
"YCR033W","SNT1",6.86957540853695,0.01615,0.0570660556257901
"YCR034W","FEN1",7.40703049222103,0.00845,0.0356763595166163
"YCR035C","RRP43",3.80294766311109,0.37359,0.5179484375
"YCR036W","RBK1",4.52445043246284,0.24067,0.393473253434668
"YCR037C","PHO87",3.13947384151809,0.52025,0.639350109841828
"YCR042C","TAF2",8.49159140052692,0.00027,0.00332444933920705
"YCR043C","YCR043C",5.60579398081698,0.09746,0.213647607843137
"YCR044C","PER1",7.09174205003309,0.01141,0.0447906601123595
"YCR046C","IMG1",4.96450733817355,0.17432,0.318864136125654
"YCR047C","BUD23",5.55574935705645,0.10315,0.222393215111796
"YCR048W","ARE1",4.0061685439289,0.34863,0.497534260913965
"YCR051W","YCR051W",7.01367182506245,0.00254,0.0150888416578108
"YCR052W","RSC6",6.47532545649051,0.03549,0.102420805369128
"YCR053W","THR4",0.133191774459212,0.99899,0.999616466797924
"YCR054C","CTR86",2.88100231003771,0.60358,0.702919208333333
"YCR057C","PWP2",4.12423965349139,0.31025,0.464336680053548
"YCR059C","YIH1",6.10781511362088,0.03168,0.0945494927923118
"YCR060W","TAH1",4.58730803075228,0.22973,0.381457749406176
"YCR061W","YCR061W",4.50675782530114,0.24639,0.400733226651149
"YCR063W","BUD31",0.800922655585422,0.95916,0.969566799276673
"YCR065W","HCM1",9.04285904460437,1e-05,0.000508181818181818
"YCR066W","RAD18",2.81147458768513,0.66909,0.75483614530777
"YCR067C","SED4",7.07742801327304,0.00957,0.0388216981132075
"YCR068W","ATG15",2.52310196695004,0.76459,0.825571776061776
"YCR069W","CPR4",6.8915786075028,0.01757,0.0605870530209618
"YCR071C","IMG2",7.62550686335039,0.00254,0.0150888416578108
"YCR072C","RSA4",3.34252181090099,0.47103,0.601084459151073
"YCR073C","SSK22",5.77127195696175,0.07957,0.185254602249063
"YCR073W-A","SOL2",3.4573916728916,0.47566,0.604579217826285
"YCR075C","ERS1",7.47674150155783,0.00582,0.0273393277310924
"YCR075W-A","YCR075W-A",6.87488815655058,0.01508,0.0547384415584416
"YCR076C","YCR076C",5.30467281541035,0.12886,0.261082783617253
"YCR077C","PAT1",1.7490284640924,0.82891,0.872707305592167
"YCR079W","PTC6",4.40795150236943,0.26906,0.422959898762655
"YCR082W","AHC2",4.89731171069493,0.18264,0.329182882011605
"YCR083W","TRX3",3.90665856730029,0.39433,0.535935983467056
"YCR084C","TUP1",5.72976024694143,0.08576,0.19543350998777
"YCR086W","CSM1",8.2904755002076,0.00075,0.00652021772939347
"YCR087C-A","YCR087C-A",2.74187814014217,0.60561,0.704109796173045
"YCR088W","ABP1",4.41347939843129,0.27653,0.431788463687151
"YCR089W","FIG2",2.17618152492861,0.73147,0.800963232125367
"YCR090C","YCR090C",4.66334713553217,0.22143,0.373605642727821
"YCR092C","MSH3",8.21389260163303,1e-04,0.00197526501766784
"YCR093W","CDC39",6.60353507350892,0.026,0.0812863534675615
"YCR094W","CDC50",5.31141026118634,0.13046,0.263084920634921
"YCR095C","OCA4",3.53438410228863,0.43868,0.572948878504673
"YCR095W-A","YCR095W-A",4.83236748685899,0.18307,0.329691140463918
"YCR096C","HMRA2",0,1,1
"YCR097W","HMRA1",3.79385540569522,0.38562,0.528350906862745
"YCR098C","GIT1",4.87058249558377,0.18655,0.334235416666667
"YCR101C","YCR101C",2.16429510827537,0.73827,0.806003553993361
"YCR106W","RDS1",3.04490504928835,0.53848,0.654654893431927
"YDL241W","YDL241W",4.90475489592881,0.1815,0.327708333333333
"YDL240W","LRG1",2.85516487413979,0.59051,0.693040289733361
"YDL238C","GUD1",5.99847554397901,0.05925,0.150275635208711
"YDL237W","AIM6",7.23647194060021,0.00566,0.0267903471634208
"YDL236W","PHO13",7.48458341041904,0.00656,0.0296926315789474
"YDL235C","YPD1",1.95587056848848,0.78429,0.839238342266462
"YDL234C","GYP7",3.10451062592971,0.54058,0.65620894679696
"YDL233W","YDL233W",3.64282365855674,0.41481,0.55383692124105
"YDL232W","OST4",4.94645631022549,0.17281,0.317139822718319
"YDL231C","BRE4",3.88130853201637,0.35887,0.505763246785984
"YDL230W","PTP1",5.92573227406805,0.04849,0.130129188670187
"YDL229W","SSB1",4.69203810791748,0.22355,0.375268618618619
"YDL227C","HO",6.08221981865529,0.05463,0.141445900880037
"YDL226C","GCS1",3.9549446217234,0.34969,0.498410785313616
"YDL225W","SHS1",3.39888935865023,0.46086,0.591738860817639
"YDL220C","CDC13",7.84982488293528,0.00092,0.00739971223021583
"YDL219W","DTD1",8.66476571328877,0.00014,0.00233611940298507
"YDL217C","TIM22",5.67929043480127,0.09009,0.200865550239234
"YDL216C","RRI1",7.98332256732824,0.00066,0.00604819672131148
"YDL215C","GDH2",4.65824147846525,0.19591,0.345142420422313
"YDL213C","NOP6",2.52402799940373,0.65295,0.743050152656218
"YDL212W","SHR3",2.62942599245351,0.66095,0.748826611268747
"YDL211C","YDL211C",8.18858557561469,0.00057,0.00553177083333333
"YDL209C","CWC2",2.91466307513591,0.57777,0.682998942694016
"YDL208W","NHP2",4.21633974670964,0.29514,0.450112411347518
"YDL207W","GLE1",1.59442083288046,0.84481,0.883038126402393
"YDL206W","YDL206W",8.52252546314314,2e-04,0.00283756345177665
"YDL205C","HEM3",5.64748650072817,0.092,0.204160381103613
"YDL203C","ACK1",4.1145617447609,0.32121,0.472890150118515
"YDL202W","MRPL11",7.53735245465541,0.00213,0.0134235625704622
"YDL201W","TRM8",0.875453255636212,0.95107,0.96326231884058
"YDL200C","MGT1",4.61191930131705,0.22494,0.3765841868823
"YDL198C","GGC1",1.02304746884128,0.93685,0.953393682869106
"YDL197C","ASF2",8.03985991071912,0.00023,0.00301100702576112
"YDL195W","SEC31",4.0779783262407,0.32296,0.474591587802313
"YDL194W","SNF3",6.80611466501899,0.02583,0.0808452967525196
"YDL193W","NUS1",8.39861809946904,0.00038,0.004148828125
"YDL192W","ARF1",5.93992042837416,0.05169,0.135975105882353
"YDL191W","RPL35A",3.29173355993708,0.49256,0.61817421454219
"YDL190C","UFD2",2.6765473653662,0.64688,0.738272601061658
"YDL189W","RBS1",0.999427042259177,0.94667,0.960414754990926
"YDL188C","PPH22",7.10455591078616,0.0138,0.0513595206391478
"YDL185W","VMA1",4.02664153452539,0.33976,0.488995468589083
"YDL184C","RPL41A",2.37750936854193,0.69688,0.774533333333333
"YDL183C","YDL183C",2.72550251578847,0.62032,0.717036559139785
"YDL182W","LYS20",3.76617289752884,0.38171,0.52500081160846
"YDL181W","INH1",8.25091725015629,0.00043,0.00450131086142322
"YDL180W","YDL180W",4.07949202861678,0.32082,0.472836794939378
"YDL179W","PCL9",7.02956490382163,0.01456,0.0534408404464872
"YDL178W","DLD2",4.8473920173579,0.19325,0.341965020576132
"YDL177C","YDL177C",3.9461662925282,0.35459,0.50193925044315
"YDL176W","YDL176W",6.41328686070554,0.04289,0.118366732477789
"YDL175C","AIR2",2.97317753864229,0.55568,0.665744320617231
"YDL174C","DLD1",3.69378181312514,0.46306,0.59328567499427
"YDL173W","PAR32",3.20379874016699,0.5507,0.663165230504093
"YDL171C","GLT1",6.04306101361859,0.04939,0.131848185291309
"YDL170W","UGA3",5.18440356772334,0.14787,0.285719695922598
"YDL168W","SFA1",4.25363300009204,0.29463,0.449626453726454
"YDL167C","NRP1",2.54773383145083,0.64907,0.740116455954323
"YDL166C","FAP7",6.62339042020688,0.02387,0.0763348398169336
"YDL165W","CDC36",5.00498501878807,0.17354,0.317853407601573
"YDL164C","CDC9",9.04549878528237,0,0
"YDL161W","ENT1",8.27534829395269,0.00043,0.00450131086142322
"YDL160C-A","YDL160C-A",5.8070137831009,0.07765,0.182150020981956
"YDL160C","DHH1",6.94770585623514,0.01329,0.049926814516129
"YDL159W","STE7",5.72045870681655,0.09009,0.200865550239234
"YDL157C","YDL157C",6.70804940413585,0.02543,0.0798930337078652
"YDL156W","YDL156W",8.92857177592516,0,0
"YDL155W","CLB3",8.46078656285335,0.00028,0.00341002178649237
"YDL153C","SAS10",1.84722403335957,0.79628,0.849129849322907
"YDL150W","RPC53",1.11868716268971,0.92107,0.941511334552102
"YDL149W","ATG9",7.83611367619526,0.00157,0.0107816953316953
"YDL148C","NOP14",2.1835266969729,0.72889,0.799861621515509
"YDL147W","RPN5",3.81377033498428,0.37779,0.521278188995806
"YDL146W","LDB17",7.57954359392364,0.00333,0.018430396039604
"YDL145C","COP1",6.08258671783705,0.05421,0.140749605202044
"YDL144C","YDL144C",2.7561844707812,0.63156,0.726423950617284
"YDL143W","CCT4",2.20948353175703,0.72751,0.798660820895522
"YDL142C","CRD1",6.08720995515951,0.05025,0.13337962962963
"YDL141W","BPL1",7.60243242157989,0.00164,0.0111257281553398
"YDL140C","RPO21",2.60953022168976,0.64145,0.734173935298935
"YDL139C","SCM3",6.33170246775572,0.03944,0.11140454775139
"YDL138W","RGT2",8.15638769151496,0.00057,0.00553177083333333
"YDL137W","ARF2",3.4247740148036,0.48154,0.609235399230943
"YDL136W","RPL35B",3.41941607790844,0.47663,0.604839014979573
"YDL135C","RDI1",5.95216140232928,0.0544,0.141046382189239
"YDL134C","PPH21",2.63137698647868,0.6539,0.743563242473556
"YDL133C-A","RPL41B",1.7189138616079,0.82691,0.871334005655042
"YDL133W","YDL133W",3.59640292710048,0.42436,0.561460340747752
"YDL132W","CDC53",4.79479526548269,0.19702,0.346333899371069
"YDL131W","LYS21",1.08899347676824,0.92906,0.94770901459854
"YDL130W-A","STF1",5.22877354522692,0.0842,0.193161222814936
"YDL130W","RPP1B",5.29433861052605,0.1321,0.26557523364486
"YDL129W","YDL129W",4.16836851447708,0.30256,0.457234495809678
"YDL128W","VCX1",7.81850004745024,0.00409,0.0212285051067781
"YDL127W","PCL2",6.24062803303705,0.04988,0.13277580952381
"YDL126C","CDC48",4.90464941982835,0.18356,0.330254393305439
"YDL125C","HNT1",3.33080123781912,0.50091,0.623627371937639
"YDL124W","YDL124W",4.86657991548577,0.14108,0.277006392694064
"YDL123W","SNA4",0.739162269307316,0.96907,0.976980003606203
"YDL121C","YDL121C",3.07473661952018,0.52856,0.645966418889375
"YDL120W","YFH1",6.82683340621399,0.01011,0.0405124731182796
"YDL117W","CYK3",7.66144122438888,0.00419,0.021547470101196
"YDL116W","NUP84",4.26810980300099,0.28137,0.435169515905947
"YDL115C","IWR1",2.82057817575951,0.5978,0.698808448347972
"YDL113C","ATG20",5.7616768759929,0.07776,0.182331543624161
"YDL112W","TRM3",3.45234664216358,0.45128,0.584121995832369
"YDL111C","RRP42",0.720675312512672,0.9655,0.97475183312263
"YDL110C","TMA17",4.084541222571,0.33383,0.483935527338689
"YDL108W","KIN28",5.89259992289761,0.07136,0.171397852233677
"YDL107W","MSS2",7.51619896438122,0.00588,0.0274826086956522
"YDL106C","PHO2",7.44263804115933,0.00858,0.0361161144578313
"YDL105W","NSE4",8.57747939166253,9e-05,0.00183613138686131
"YDL104C","QRI7",7.66173645710674,0.00465,0.0230848134991119
"YDL103C","QRI1",8.91095516272316,2e-05,0.000866666666666667
"YDL102W","POL3",7.09368555142016,0.0038,0.0202112274024738
"YDL101C","DUN1",6.86613138120966,0.00439,0.0222686932849365
"YDL100C","GET3",5.5862318993433,0.09745,0.213647607843137
"YDL099W","BUG1",7.70201112584263,0.00395,0.0207523496240602
"YDL098C","SNU23",6.81075607311326,0.01696,0.0591062344139651
"YDL097C","RPN6",5.59103648524351,0.09976,0.217072168158817
"YDL095W","PMT1",8.63382296578499,0.00014,0.00233611940298507
"YDL093W","PMT5",8.72317322564036,8e-05,0.00176062992125984
"YDL092W","SRP14",4.19457892884392,0.30122,0.455702246278755
"YDL091C","UBX3",7.07080229352549,0.01221,0.0468838709677419
"YDL090C","RAM1",8.11669053780118,0.0013,0.00936469072164949
"YDL089W","NUR1",8.98052984890488,6e-05,0.00153150684931507
"YDL088C","ASM4",1.95684656174674,0.78197,0.838039167944785
"YDL087C","LUC7",6.97022601209382,0.00758,0.0330258768511302
"YDL086W","YDL086W",1.22761318946845,0.92367,0.943588322368421
"YDL085C-A","YDL085C-A",2.27102623780801,0.79257,0.846186783804431
"YDL084W","SUB2",5.22260255049702,0.13443,0.26829607703281
"YDL083C","RPS16B",4.09055212347393,0.32683,0.478141769170374
"YDL082W","RPL13A",4.70848491050778,0.21682,0.369266920499543
"YDL081C","RPP1A",4.79552151506133,0.19789,0.347426224874372
"YDL080C","THI3",1.01345143070981,0.9498,0.962891186071817
"YDL079C","MRK1",8.88761992357952,0.00012,0.0021921568627451
"YDL078C","MDH3",4.85181219142186,0.18896,0.337040970006382
"YDL077C","VAM6",8.06164506381884,0.00166,0.0112341404358354
"YDL076C","RXT3",5.49271936432745,0.1032,0.222393215111796
"YDL075W","RPL31A",2.59777412921436,0.67975,0.762781520866774
"YDL074C","BRE1",6.91515058789964,0.01897,0.0645418746195983
"YDL073W","YDL073W",8.13553837769114,0.00201,0.01279715261959
"YDL072C","YET3",5.1069140227882,0.14984,0.28833239242685
"YDL070W","BDF2",3.42884059450067,0.47354,0.60298145785877
"YDL069C","CBS1",7.01476679801014,0.01207,0.0465319310344828
"YDL067C","COX9",6.00520384080991,0.06526,0.161274712643678
"YDL066W","IDP1",4.39857492962857,0.27188,0.426553241650295
"YDL065C","PEX19",7.86100234820465,0.00152,0.0105158415841584
"YDL064W","UBC9",6.6513763439956,0.02972,0.0896572045331894
"YDL063C","YDL063C",3.94422344144321,0.34704,0.496278741366078
"YDL061C","RPS29B",3.45746813657744,0.46177,0.592447624512279
"YDL060W","TSR1",3.32625282421983,0.47645,0.604839014979573
"YDL059C","RAD59",4.98746665738749,0.16421,0.305774117255163
"YDL058W","USO1",5.66474074445963,0.08977,0.200734866053579
"YDL057W","YDL057W",6.93111221506518,0.00467,0.0231429964539007
"YDL056W","MBP1",8.34383569604239,0.00045,0.00462408088235294
"YDL055C","PSA1",6.82550601519908,0.01998,0.0669995200959808
"YDL054C","MCH1",5.95833790990413,0.04595,0.124992944038929
"YDL053C","PBP4",6.74847648430506,0.01973,0.0662742342342342
"YDL052C","SLC1",7.1613884252746,0.01183,0.046019276270007
"YDL051W","LHP1",2.73659298655963,0.60829,0.706931621621622
"YDL049C","KNH1",6.34476586043319,0.04462,0.122028277886497
"YDL047W","SIT4",7.21665678170508,0.01013,0.0405635386819484
"YDL046W","NPC2",3.90460795555147,0.38488,0.527581951937224
"YDL045W-A","MRP10",8.94397611416194,1e-05,0.000508181818181818
"YDL045C","FAD1",6.84874779192391,0.00364,0.0197166666666667
"YDL044C","MTF2",8.07986136878789,0.00051,0.00509089285714286
"YDL043C","PRP11",2.86357317695127,0.58096,0.686008956485002
"YDL042C","SIR2",6.25455506986864,0.03842,0.109019187817259
"YDL040C","NAT1",7.70655986510081,0.00296,0.0168840816326531
"YDL037C","BSC1",2.31778027037564,0.69928,0.775855169676523
"YDL036C","PUS9",2.05612202029237,0.79824,0.850421497998856
"YDL035C","GPR1",5.46449188678658,0.11322,0.23621921641791
"YDL033C","SLM3",6.40138827105246,0.04005,0.112728851963746
"YDL031W","DBP10",3.35696864707187,0.47117,0.601084459151073
"YDL030W","PRP9",5.34673715203747,0.12295,0.252052218555189
"YDL029W","ARP2",5.36133090198397,0.11348,0.236522445935869
"YDL028C","MPS1",8.37687449644491,3e-04,0.00357569296375267
"YDL027C","YDL027C",7.12755364903736,0.00241,0.0146116052060738
"YDL025C","RTK1",8.48481238734078,0.00027,0.00332444933920705
"YDL022W","GPD1",5.60111017400902,0.09542,0.210330362776025
"YDL021W","GPM2",5.79749437683321,0.02947,0.0890953488372093
"YDL020C","RPN4",5.21318900782544,0.13768,0.27243582300885
"YDL019C","OSH2",8.44811148690735,0.00016,0.00249832402234637
"YDL018C","ERP3",8.66747703838449,5e-05,0.00139054726368159
"YDL017W","CDC7",7.53890087432034,0.00237,0.0144632096069869
"YDL015C","TSC13",6.08007691043327,0.05459,0.141407831325301
"YDL014W","NOP1",5.76698274313945,0.08401,0.193019276613235
"YDL013W","SLX5",3.37965170899598,0.46675,0.597192149233234
"YDL012C","YDL012C",5.29030260584316,0.13002,0.262407111913357
"YDL010W","GRX6",8.41469349019212,1e-04,0.00197526501766784
"YDL008W","APC11",3.51760998347596,0.43571,0.570536167720778
"YDL007W","RPT2",4.73280491165501,0.20744,0.357898024691358
"YDL006W","PTC1",7.74597002670031,0.00216,0.0135211646136618
"YDL005C","MED2",7.94925179864857,0.00183,0.0120207990599295
"YDL004W","ATP16",8.14763666577585,0.00086,0.0070905604719764
"YDL003W","MCD1",8.42730223000065,9e-05,0.00183613138686131
"YDL002C","NHP10",6.58318216220345,0.02409,0.0767311111111111
"YDL001W","RMD1",7.0490096288533,0.00931,0.0381546187683285
"YDR001C","NTH1",4.63300626867636,0.21067,0.361906976029502
